candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
16,30339.485838910554,28813.0593148873,6.740796069302623,6.738912705074628,2,3104.9118473282447,41.16006958622765,131,9,8,164.709,2406
17,29053.537712045494,25471.943727223374,6.032492626573936,4.854010241487402,2,3269.7237011494253,46.6040294008302,87,7,8,181.969,2571
18,29672.469803769844,26452.88083668507,5.526083305013341,6.681429907931111,2,3273.8659432624113,48.0081339514496,141,7,9,191.68200000000002,2575
19,31776.670415573564,26658.509431270253,5.303138653702422,4.624509821142943,1,3309.793940217391,39.71848764390774,184,9,10,152.116,2611
20,31761.524317414012,25383.263665494454,5.497374132833924,6.02643549786726,0,3488.1153150684936,49.93782259089707,73,8,9,192.33100000000002,2789
21,29691.40758680336,26435.453336146456,12.590064702780296,13.564282959051297,2,3470.4925945945943,57.26288871675091,37,8,7,196.991,2771
22,31800.58054427218,26641.9635048643,7.782388244245864,8.619469183519419,2,3496.051641025641,53.7766321358184,78,8,9,197.097,2797
23,31321.778086638235,24859.53907076154,6.51171919547576,7.199387349415973,2,3758.8182727272724,35.71144626700486,99,9,8,193.052,3060
24,29946.32854825508,27110.236132494465,8.766023187285137,7.882370352443294,2,3893.6592328767115,26.298670897464884,73,6,7,145.06300000000002,3195
25,31200.41689788107,27199.137110354844,6.308204432292809,6.2465852329291724,2,3878.6140985915495,41.8770074422018,71,8,6,159.441,3180
27,31411.091493185337,24135.552469764745,6.579991420217861,5.971076278343115,2,4768.173960784314,12.714334278888689,51,7,6,79.133,4069
28,30186.09221889527,26628.15297308543,10.172201664479738,8.87623062742149,1,4729.578394117647,47.621688540152164,170,9,9,177.117,4031
29,32100.405518123,29018.093482327797,6.010844788579261,8.54433412997669,2,4768.517759259259,41.02294022000254,54,10,7,188.388,4070
30,33571.16328607148,28459.441521415174,4.82312774116816,4.9366009739533885,1,4948.4233015873015,24.462040933967,63,8,9,174.592,4249
31,30511.97224795557,28967.360360733805,5.660324520446738,5.835429866227959,1,5164.832291925466,44.99214968069357,161,9,9,180.14600000000002,4466
32,30461.900238270537,29016.498008551636,12.657700648165905,13.707491226828548,2,5389.797406593407,48.35963379231685,91,8,8,193.692,4691
33,32121.174917494962,29023.66548600727,4.0218819323084505,3.9581289071811177,2,5466.930384615384,27.15254975807782,78,9,6,150.234,4768
34,30429.355717291954,26307.909419244203,7.022262088268819,6.635582002531465,2,5593.158389830509,45.84095119199659,118,8,7,175.329,4894
35,32136.250430619883,29194.606552193734,7.910128787060801,7.998062432945507,2,5608.195551401869,40.20694815790662,107,7,6,188.22,4909
36,31396.05604454693,24848.826878130247,5.899477454195164,5.8354908105911285,2,5763.640323076923,46.61707065314417,130,8,8,194.45600000000002,5065
37,32121.635894696,29137.39076559589,8.410013129997846,10.094375628052292,0,5767.330791666667,49.84246068571048,48,7,8,194.435,5068
38,32622.65238420683,26044.746432253807,3.4789002741413997,4.400013929317927,2,5966.969081967213,46.64400226841855,61,8,5,170.855,5268
39,30441.98088349028,26324.299533441852,14.616968604310532,12.210887613227062,2,6026.928853658536,59.24894583504376,41,9,8,190.365,5328
40,30441.12783516172,26324.11371428166,12.559082310871661,12.80199560499768,2,6167.1781666666675,54.853492799506824,36,8,8,185.095,5468
41,31675.32968138474,27910.519121496574,4.652049132291939,5.5822789708169545,2,6357.461357142858,54.50449943716808,84,7,8,197.185,5658
42,30258.14341056323,28861.036220918304,5.018789082995637,4.735277641936212,2,6459.6495,18.85663568426105,228,9,8,185.425,5761
43,30275.571481298593,28859.29283706724,5.592107613743358,5.7587848685958445,2,6559.039962365592,45.75331745259505,186,10,10,199.034,5860
45,30274.236578599983,28865.11051302826,8.552422770627409,7.8737572974004095,2,6789.365842857143,53.993050224909474,70,9,10,190.452,6090
46,31253.91487866037,24867.846357696566,4.780934707501975,4.754050259535928,2,7020.075650602411,26.839830233708764,83,7,9,172.972,6321
47,29999.160115082876,27076.031422277352,7.307557292954836,7.9306879294166865,2,6965.041732394366,60.89857142845781,71,9,7,197.425,6266
48,31229.572115628536,24863.355062596907,9.300582639504933,9.150548460621938,2,7184.574896551725,55.75061044561095,29,6,8,167.70600000000002,6486
49,30427.586904369513,28999.64005143471,9.460985590489285,9.525596998298374,2,7226.127807692306,32.465614848066814,52,10,8,138.78300000000002,6527
50,30704.725508595413,28086.094896803694,6.458366546731146,7.679033079263522,2,7380.283942675159,56.62838684971111,157,9,9,197.964,6681
51,31018.939684140038,27327.689519376225,8.021803223103587,11.82675377961776,1,7614.793333333335,41.213002040438475,81,7,9,165.423,6916
52,30695.86958489057,28093.068130988744,8.49525824593969,7.377835707412116,2,7575.870957446809,55.26463150863686,47,7,9,194.506,6877
53,32474.877107638156,28746.831726821165,4.7011463267331495,4.470563256976145,1,7590.71160130719,42.012129500045894,153,8,9,164.90800000000002,6892
54,30611.32459911543,26414.698947340064,7.110318572247842,10.381544079375777,2,7962.840260869565,53.23060056528243,69,10,9,189.48,7264
55,32646.76757784426,26040.225955235826,5.655652157980216,6.831940494226726,2,8154.534351351352,46.15496445097917,37,5,7,186.83700000000002,7456
56,32480.609365233526,28745.60070581215,9.105712314023517,8.526632323543732,0,8238.57652173913,40.98024161011549,46,9,7,177.604,7540
57,29714.318058961428,26357.400918656775,7.3900890716539855,6.359889122313433,1,8875.929090909092,14.389973561505485,55,8,5,52.909,8177
58,33313.70886881044,28181.740307494532,7.324636516938438,10.574214081552324,2,8812.786918367347,36.26128993891623,49,7,8,181.30700000000002,8114
59,30333.960674204565,28907.079022269016,4.648504099269992,3.2245469823485498,2,8789.819518987342,44.50066298919024,79,10,10,185.204,8091
60,29714.301002921853,26351.357978183292,13.44246531600033,12.625054491502551,1,8983.935122222223,60.95000649454479,90,9,8,195.479,8285
61,29714.287438425683,26360.198752983502,6.403589466948196,6.944346893648914,2,9228.997127659573,45.72740985337566,47,7,9,197.476,8530
62,31980.24802547208,27571.833302329615,4.288273528517232,5.282766692653645,2,9180.696666666667,37.08313158563519,81,8,8,163.625,8482
63,29672.047880261962,26357.04466201295,22.220477657302595,17.548177795032668,2,9370.729642857143,56.69253596135573,28,8,7,192.001,8672
64,30201.860925908753,24447.55112626438,11.282985096335883,13.365791091906447,2,10606.198166666667,20.679978404378463,24,4,4,113.245,9907
65,31450.53534357519,25958.008762754416,6.904049352445853,5.750171256688689,1,10781.471650602409,60.55756393960712,83,8,9,196.874,10082
66,30317.148501326625,28892.753842654478,4.645344231986607,3.8129575276639156,2,10836.81802020202,34.7655888751791,99,10,9,182.111,10138
67,30309.032246283194,28893.908673594924,8.46089616536333,7.962337153198195,2,10983.170888888888,58.71225735633524,45,7,7,195.644,10284
68,33683.634616918505,27759.006657011898,6.208567996818283,5.973801089326279,2,11590.066125000001,52.31378539953049,64,9,8,189.514,10891
69,31753.460918337314,25406.353854743138,6.855172367209902,6.035961784535723,2,11873.803563636366,18.75465478877043,55,10,7,122.87,11175
70,32137.866070816897,29149.25133546607,10.716878061653752,13.885637961752048,1,11870.331163934428,17.53583195816291,61,6,6,86.487,11171
71,31761.71395853054,25389.50274383323,9.216800475689936,9.154754206778014,2,11972.538416666668,65.5113017650496,48,8,7,197.365,11274
72,32134.662113239632,29148.57664609816,9.575124362752653,11.53622035560905,2,11978.458883720928,58.589356090925605,86,8,7,197.594,11279
73,31432.661506305805,25973.450315548616,6.928089651426202,5.853380096520652,2,12134.078187500001,39.640001852955955,48,6,8,169.53,11435
74,31531.381550391863,27462.67804434504,5.8637268176410355,6.823994357635394,1,12245.03102608696,30.306472084347334,115,8,6,172.073,11546
75,31538.666588162865,27464.90785874929,7.724119144415974,8.466321943000644,2,12381.517820895522,54.86930915731273,67,8,7,184.885,11683
76,32638.57963507388,26073.54154063377,6.051388919162234,5.899067073026404,1,12873.59681818182,19.580031240038405,66,10,6,131.42600000000002,12175
77,30281.84522170942,28964.541991736078,12.17961522370798,10.735140750090986,1,12846.521120689655,35.82865290810661,58,8,9,170.497,12148
78,32632.01595875589,26074.161676729313,4.992321759926414,5.157056513917796,2,12969.635040983607,51.68106991615649,122,9,10,194.802,12271
79,30537.335648824777,26959.103646374202,7.414012533929016,6.78933144266886,1,13077.514590909093,27.183307865014445,66,8,7,180.786,12379
80,31680.518918780966,27927.26909470963,6.775890258299062,6.557482051842174,2,13025.355244897959,60.248312158433365,49,8,10,196.82500000000002,12326
81,30533.441937224066,26958.13941380349,13.734929412793933,12.884575858661744,1,13172.010603305784,57.77764518807425,121,9,9,196.818,12473
82,31670.40536022923,27914.071313144694,6.7352050627131845,7.1802628476217505,2,13169.64260909091,55.58836583169265,110,8,9,191.901,12471
83,30438.987495562647,26182.2029624839,5.490873257325825,4.101139680849312,2,13458.37853164557,26.386750849158794,79,7,7,180.409,12759
84,30546.38254353352,26959.77091751174,11.514781137017989,9.689709448422153,2,13400.565450549451,54.451841419384955,91,9,8,185.608,12702
85,30425.472648544484,26350.303232639806,7.191766599886858,4.53714082917995,2,13580.957658536583,50.49025503091313,123,8,7,197.166,12882
86,30436.935750710145,26270.82269975103,17.405310206968412,19.034446478541895,0,13784.773294117647,61.03972786372983,34,8,6,194.977,13086
87,30301.4081968201,28965.855973489346,7.081717598941626,5.740722173104461,2,14222.769970588237,32.06665044518439,102,8,7,183.529,13524
88,31287.54958366572,24868.772907863924,3.0944731269475496,3.2302335729408105,2,14361.25130147059,40.07613023823971,136,10,8,184.741,13662
89,29043.62359325139,25480.42191191274,4.816565416451516,4.371658650056269,2,14550.741434210528,49.02202191237377,76,8,9,188.78900000000002,13852
91,30004.479719913405,27124.424617128516,5.008684308884739,5.084969528017878,2,14962.457155737704,50.5317257035034,122,10,8,197.669,14263
92,29294.117667161325,29040.20447577673,4.912515173363924,4.621145989836956,1,15393.231386363637,44.40975428934638,132,9,8,173.828,14694
93,29325.838004433324,29041.04093305057,8.322245254270923,7.170622101400858,2,15599.194901639346,56.00360737055169,61,8,8,186.744,14900
94,29289.52348352656,29029.99971662741,5.1991331420172004,4.821461980424788,2,15784.22280263158,47.092006624496,76,6,9,198.367,15085
95,30067.749317036025,27483.98647208321,7.898774714697535,12.40503384775019,2,15955.052128205123,51.19734243662761,39,6,6,186.984,15256
96,32923.413504503274,26740.087024542012,10.824517488284151,16.403424804011593,2,16190.354033333337,43.70073426193448,30,6,8,164.455,15491
97,29327.89888957349,29088.784535005903,4.99341877166036,5.252703064091966,2,16255.852067567568,32.514721732782796,74,8,9,155.594,15557
98,31254.66355610673,24261.81871587654,4.622667037595959,4.2998331674576615,2,16480.588925,24.71087209548409,40,8,6,116.81700000000001,15782
99,29342.161651529048,29084.799631013026,7.9148343438535855,7.106160122283256,2,16372.89470588235,56.53959156021416,68,8,8,197.005,15674
100,31257.614841715393,24274.68913505571,4.435980596389265,4.197550186659777,1,16564.331035714287,53.31835090853674,140,10,7,196.842,15865
101,31470.82237474933,25965.190285583478,11.42016914019247,8.307097633008935,2,16665.514898305086,20.809342737724812,59,6,8,100.641,15967
102,31450.813289497957,25892.411550559056,9.738340074467427,7.7130014592708624,1,16794.731520547943,59.807281538885334,73,8,9,196.276,16096
103,30428.41951774336,26254.296511462377,11.107398734833055,13.984501903090912,2,16865.517606060606,41.06987226366685,33,6,9,180.785,16167
104,31250.727249363707,24277.8853761906,4.9564175618743365,4.98907956914953,2,17180.136101123597,54.0220305826306,89,10,9,193.808,16481
105,31459.14557698574,25948.888160128077,10.082460105541688,11.043748589818826,2,17194.478666666666,57.877454047734425,63,10,10,197.609,16495
106,29921.369215194743,26412.626683292783,5.202091404957998,3.5244107370931728,2,17192.753266666667,23.038283632442997,30,7,7,127.233,16494
107,33058.963759182145,25805.363722614748,7.703837875977248,7.291013922500408,1,17408.535504347827,39.212966489997285,115,7,7,156.394,16710
108,33075.7370537148,25796.72728911776,12.379632590552223,10.786253071272368,2,17608.686754716982,61.18274468696549,53,7,7,193.907,16910
109,32119.74310055381,29164.19006023898,4.053277527219553,4.886225959864718,2,18187.753684931504,36.82318035265685,73,7,9,148.314,17489
110,30395.379682508228,29036.236791721458,4.700021256662447,5.069970870331712,1,18635.834877551024,35.70438615491512,98,9,9,163.309,17937
111,32095.166542755764,29024.09755759368,5.989743770907811,6.160670792418961,2,18651.415011764708,30.318499763634335,85,8,8,154.35,17952
112,30413.985645660374,26263.099213725698,6.193219802468281,6.892162926308117,2,18762.80408888889,53.55440751560647,90,7,9,185.922,18064
113,29143.785972770744,26672.00110023044,4.321919607574378,3.6516762921660932,1,18843.175016393438,63.23476692326055,305,10,9,191.868,18144
114,29161.002327202772,26681.357351847484,3.656373387974756,3.3694413296150243,2,18953.747513157894,52.406652551413394,228,10,10,198.516,18255
115,31490.992288418758,25802.889902310693,7.19412434992964,8.383407001301379,1,19267.636285714285,29.403108234452557,84,10,8,168.393,18569
116,29239.034245730403,29009.45575775756,5.559203615280545,6.352137719355972,2,19214.243235294114,20.05059193452978,51,5,6,108.491,18515
117,33292.91129220381,24121.235752402205,4.813197555118279,5.0549281718712615,1,19464.58783838384,24.08698964075179,99,8,7,133.167,18766
118,33300.01496564177,24146.21385071372,7.02897402825856,8.243055201046774,2,19574.623679012348,60.707895250729095,81,7,8,193.888,18876
119,31317.94436232538,24868.52303231824,5.491781957984714,8.286791465168788,1,19658.95546511628,28.52892544161869,86,7,7,170.261,18960
120,32183.20773735781,28045.200132289654,3.8449969999688323,3.4702859783669036,2,19583.078515418507,33.73555714833811,227,9,7,196.004,18884
121,31336.75275469694,24857.239667358288,8.924567075730769,8.527481838708775,2,19773.490058139534,55.41006924829884,86,7,8,193.49,19074
122,29073.893306143218,25467.16015648099,5.281840268367557,5.310906329320335,1,19782.368294117645,51.763249174831614,153,8,8,195.04,19083
123,29042.25468303975,25477.2418469239,5.588336024498474,7.36290717786479,2,20003.82235714286,53.22560276060384,56,9,9,193.37,19305
124,29284.009390123414,29041.22251201236,7.459947468000006,6.559294933362982,2,20024.618679611653,33.818941036917685,103,6,6,150.549,19326
125,29305.92671643697,29055.559500021318,8.373618533260757,6.508041407799195,2,20185.75451219512,47.509546347573945,41,7,8,180.638,19487
126,30122.790458408108,24402.73996316974,6.598764421842049,7.148035250511967,2,20585.4068115942,46.06350811313816,69,6,7,192.476,19886
127,33681.71965871155,27756.65472661346,7.777713099788927,8.121996756592486,2,20592.402935483868,56.16465958689645,93,9,8,198.672,19893
128,30588.931901615153,26414.107993730733,12.207988060716625,12.516664260330478,2,20857.742142857143,32.67698529384065,70,7,7,172.852,20159
129,30972.714350457278,27697.987576737218,4.4563508891408485,4.434330124759899,2,20782.187481012657,39.684983950620726,79,8,8,159.85,20083
130,30608.70601729049,26432.828806353802,7.131639236987874,7.917461795627983,2,20975.40308536585,57.923243433728516,82,10,8,195.35500000000002,20276
131,30450.452335957463,26336.878467612092,5.6840228713962135,9.473554700145844,2,21346.79245,52.89529811474252,40,7,7,198.149,20648
132,33693.52647335516,27754.92846991094,7.433756677133864,7.525259478361283,2,21572.572471428575,59.21421198610091,70,9,7,188.478,20874
133,30334.384542517164,28889.50568907329,9.104013192026935,7.287788601975519,1,21661.090030303032,27.17377290863387,33,7,7,121.217,20962
135,33659.2968287437,24871.64064504032,4.8973842104941285,6.915190199082189,2,21959.647581818186,46.76074225388427,55,7,7,188.71800000000002,21261
136,29698.55380452186,28040.446897603342,6.821631686923735,6.051963348397053,2,22444.476581632654,18.030902703540935,98,7,7,136.894,21745
137,29699.33116105663,28037.09005026839,6.3631296916867734,6.757653437672783,2,22578.228684210528,56.00021804614772,38,5,7,190.627,21879
138,30696.13133141785,27544.283005475525,4.040171126022434,4.557977250089793,2,23020.464576470593,24.93975340053406,85,7,8,193.416,22321
139,32637.07355221231,26049.5973099816,9.214222476491738,9.697466688638311,2,23257.32684269663,28.060286970229882,89,7,7,171.383,22558
140,30688.35550727751,27550.77035539613,12.18359026788597,11.036361364995832,2,23187.266677419353,50.860391329147355,31,8,7,176.969,22488
141,32607.11966910919,26036.120817189876,9.579716325970333,11.299025801063788,1,23350.65365625,56.17619905602257,64,10,10,199.048,22652
142,31875.53252219364,27051.511016387405,5.738815199081623,5.1475126422213,1,23673.01528846153,31.36555295858126,52,9,8,143.493,22974
143,32021.866949430732,27647.789177045455,5.659075249665256,5.935194710675906,1,23629.903728682173,37.17548249047018,129,9,8,153.07500000000002,22931
144,31692.20794404631,25537.57194804444,10.4688444414968,7.134682897992458,1,23862.441806451614,29.935256762660455,31,9,8,123.625,23163
145,32616.801416442704,26047.404341023725,9.994651822027556,11.137542382795905,2,23785.55840816327,59.85054601081418,49,8,8,198.713,23087
146,30571.833299213053,26433.43202342004,12.67309436097027,9.44812715684106,2,23764.92437647059,43.38146120473911,85,9,7,187.934,23066
147,32019.6018318064,27636.20917993894,7.845566765912705,8.126040996958503,2,23782.815309090904,51.68483802884672,55,7,6,188.68800000000002,23084
148,33287.423465362124,24134.776621389956,3.5258102445300863,4.2584998587248,2,24580.664876288658,41.237141016585994,97,8,8,166.26,23882
149,33312.60780306376,24146.844712368813,18.76524645440757,12.107413804162883,2,24783.11354166667,51.96603542778301,24,6,8,189.312,24084
150,31532.07517950831,27485.402708095597,7.965064500040196,10.76423774071067,1,25873.512333333336,43.041081875773585,27,7,7,170.928,25175
151,30984.6213049378,27637.34649948585,6.21868601321023,8.708480874529615,2,25745.073925,46.06421047048766,40,6,9,190.752,25046
152,31520.05764394887,27475.448274250422,4.986921788911307,5.395323379361945,2,25974.074368000005,55.74241416824873,125,8,9,198.555,25275
153,28518.305612407257,24743.27869321405,6.490851896057955,5.607723792180737,2,26215.259555555553,25.39896365213493,90,8,7,186.77,25516
154,31239.52519800022,24883.88429576611,4.598722961136888,4.242531921557479,2,26165.246396825405,51.816466330706774,63,8,10,196.415,25466
155,31005.308909822597,29240.13507177884,4.36299049547658,4.112734839122027,2,26200.015580246916,42.648767858503135,162,9,8,170.65,25501
156,33333.622712544326,28214.41165505594,4.674403809424454,5.315006539832482,2,26392.32693150685,35.478382837667965,73,6,8,143.821,25693
157,31465.535997842337,27445.21762517239,5.767017889675378,6.073201311123769,2,26573.02404123711,43.65139223129391,97,9,7,177.708,25874
158,32115.49808596807,29067.3814095622,5.149346321638678,4.846117771672425,2,26578.98612745098,45.58801947507949,102,7,8,188.669,25880
159,31005.895760198753,29231.18323915362,8.386929283690751,7.2578544306063915,2,26574.925442622953,54.32014670708738,61,8,8,196.666,25876
160,32107.436290749774,29090.904784921928,8.693887154698869,8.42820795196093,2,26793.623809523808,50.66542819221219,63,7,9,197.611,26095
163,32106.88859553761,29090.207436943714,7.440700513325637,8.14714639415334,2,27212.07242105263,45.95165481564727,38,7,8,181.09300000000002,26513
164,30708.978969151245,25973.12023313456,12.44281589964915,10.938222114469626,2,27369.375549999997,56.818576808205975,160,9,8,195.972,26670
165,30717.300498422028,28127.693422395885,5.487123159511098,5.881033225852688,2,27397.917008771932,42.25614417952718,114,7,9,184.808,26699
166,29363.855382498066,27999.783272972483,2.654664765500381,3.092642538543943,2,27585.491381818178,33.526060621818615,55,8,6,168.622,26886
167,30715.96596149504,28112.56887564905,13.043191131711591,12.980579430180576,0,27568.193478260877,51.76968069949603,23,6,6,169.50900000000001,26869
168,32921.256525206685,25756.374108191132,5.2695846790169085,5.037759463492793,1,27837.186114035085,32.23145548851402,114,7,8,156.104,27138
169,32927.85760559109,25768.427038015885,9.423036819053738,8.334292115285912,2,27995.35459649123,63.09380272340835,57,8,9,194.91,27296
171,33455.74361450283,24298.894683485232,6.796342821900881,6.8265301027831295,2,28444.59112264151,30.958021007975255,106,7,6,199.31900000000002,27746
172,33466.66981731631,24295.964940922542,7.779010776769876,7.925416491605992,2,28596.9575443038,58.72350477240252,79,8,9,197.006,27898
173,33479.20403245937,24294.811957261634,27.019972894833362,28.5067095176275,2,28793.099269230774,68.54030983721437,26,9,6,187.341,28094
174,30668.472561604194,28051.17210391545,5.55357774353093,5.940312041631665,1,29006.548826086953,44.55523573200993,115,9,8,164.83,28308
175,30675.70338708964,28109.835601096336,17.556904264488573,58.38426321358889,2,29211.52835416667,65.32841119378112,48,6,8,188.73,28513
176,30666.58940069877,28072.569024688466,13.58305445732965,8.930642403862997,0,29369.47697560976,52.187130348619505,41,6,6,186.059,28670
177,29454.988219105366,26570.833565155775,5.0509962226880445,7.3704214417687925,2,29777.603975609756,34.0629470721973,41,8,9,166.845,29079
178,28991.94232280542,25505.442630937414,5.882219379243744,5.256127467703133,2,30027.620857142854,20.832312857837216,147,9,7,124.69,29329
179,31382.156823038706,24864.20589377415,4.245878489969246,4.7273127714524845,2,30178.47635344828,48.254954561459435,116,8,10,192.232,29479
180,31662.652509331347,27915.22014824275,5.994020224941699,6.885309726521931,2,30247.871888,34.408033823795584,125,8,8,192.608,29549
181,31424.339157303486,24877.216446756745,15.658875228044655,11.029894084647221,2,30368.817241379304,50.10334561935051,29,7,6,192.483,29670
182,31667.978134574096,27924.77432843783,7.6837490763222185,10.313998040065743,2,30373.27029310345,57.84850100642165,58,7,8,197.639,29674
183,30713.47275559679,28090.911063598505,8.315684238584454,9.070931803053565,2,30364.46821428571,63.01285487049652,42,9,7,197.535,29665
184,33619.49518752161,24792.434113471318,7.161053600093422,7.120731121306092,1,30678.77284782609,22.096059966475124,46,6,7,149.28,29980
185,33627.780487189746,24798.825517601606,8.608372066929817,6.914651824250434,2,30759.149538461537,57.17073554405719,65,7,5,187.28300000000002,30060
186,32113.100683461613,29088.37438871328,6.600336532006069,5.777569534368715,2,30970.995725000004,47.51583104976045,40,8,8,178.991,30272
187,29050.16547224428,25478.780552795222,6.654583295646592,6.825067662183894,2,31145.274682926825,44.33858642473138,82,7,7,196.054,30446
188,31458.86086198831,25956.067783717,4.87739428780853,4.404204951975684,2,31239.905138211383,30.922019385335705,123,9,9,195.167,30541
189,31478.539401056754,25945.05968277497,11.73973390248781,14.549055098899679,2,31386.39543478261,64.0090016725405,69,8,7,197.669,30687
190,31475.978960211738,25972.53751296435,15.565336464347208,14.986315464667575,2,31570.144315789483,52.85168314857264,38,10,8,178.889,30871
191,30384.97312211267,29082.4512013383,7.67995404868466,7.43845001098088,2,31820.350000000002,35.094061499894494,197,10,7,174.169,31121
192,31857.434681247832,27043.915650004248,5.282382101500621,5.076611119277441,1,31989.35511695906,45.52448498853881,171,8,10,170.374,31290
193,30358.485698553006,29104.195385891417,12.477396756183682,13.768547057141822,2,31966.78122972972,48.48349370983991,74,9,10,188.119,31268
194,32622.090068725352,26044.859429450687,4.120871209787638,4.8614619459643675,2,32205.70754320988,36.07165189892568,81,8,6,149.095,31507
195,31851.792421096998,27041.398431803267,4.497351063808259,4.954596846001594,2,32191.394861111112,52.19126580087303,72,9,8,184.602,31492
196,30418.475497726715,29069.890423111123,10.986778305012281,10.629236386948653,2,32451.344051282053,50.319271882317516,39,7,9,176.25,31752
197,30361.095748872496,29028.69091433973,11.940492449436398,10.915613686076945,2,32597.874176470592,59.31019235745768,51,8,9,192.979,31899
198,31694.21744447122,25549.439763143826,6.666335090169474,7.2149851898567,2,32749.427842105262,54.64351180511869,38,6,10,184.177,32050
199,33054.813369689895,27130.794846633707,5.272842886606742,5.512073061258936,1,33268.21089516129,23.661226116151624,124,7,8,168.047,32569
200,30413.931984907613,28981.371865060963,4.82301307353073,5.659419612879146,2,33223.914008547006,33.47449866766074,117,10,8,189.16,32525
201,33049.521859865374,27112.137266734135,4.734041929594741,4.999168084787301,2,33377.42417123287,59.46672810382971,146,9,9,199.888,32678
202,33054.78236108294,25803.071397364558,8.940825672874457,10.423193815330194,1,33635.1914054054,10.091506721829584,37,6,6,54.996,32936
203,30968.470480414817,27704.85984582586,5.592719646467741,6.131764076492771,2,33569.72546153846,57.99723289634746,130,9,10,198.53900000000002,32871
204,33683.01938309569,27754.280988270984,6.690717975327274,7.589895559109133,2,33580.45002020202,60.52887591684767,99,9,10,197.566,32881
205,31860.98534850297,27038.460858727794,5.072918421015668,4.330619113676746,1,33851.42196330276,26.143121130755592,109,8,8,92.793,33152
206,30998.0822288092,27701.00416038906,13.822782688892454,11.818700796909978,0,33772.32278378378,53.859442670882885,37,6,6,192.637,33073
207,31862.179470439114,27057.707685215868,5.988730052200896,5.8451626889698325,2,33986.35330188679,59.97747112688888,53,7,6,193.191,33287
208,30244.150916992152,24517.85858776396,8.64024861417003,11.714189608992237,2,34142.25792857143,58.595304332585286,42,6,8,197.202,33443
209,32134.29560006663,29087.403602509545,7.066723276886792,6.199365113022649,2,34438.269512195126,27.683900476914857,41,8,6,156.067,33739
210,30002.369563485714,27088.355190509334,5.0232078920073535,6.335963492584895,2,35176.725545454545,35.19170054085241,110,9,8,186.76500000000001,34478
211,32103.00437405917,29021.95101267993,2.4716453021903666,2.9743881261424767,2,35199.93568269231,30.409437185324315,104,7,9,143.653,34501
212,31679.473633481823,27916.12694510164,3.9050889394153736,3.924145288619372,2,35370.29216129034,36.48658444494176,124,9,6,183.236,34671
213,31683.391623674528,27935.290690519963,10.726861892874306,12.731010497071498,2,35579.46583333333,54.155837004323544,24,6,10,177.685,34880
214,29263.537218011432,25256.480919947844,8.85362469671248,10.704122629351476,1,35842.89091525423,29.76805158890335,118,7,8,183.464,35144
216,29263.472428934518,25283.857327512043,17.06509294936671,16.127899507845125,1,35972.207853333326,55.79095141799556,75,10,10,198.371,35273
217,33399.43222708923,28173.124341359984,6.071404234337703,5.937089711445661,2,36062.81614492754,28.06643227342415,69,9,7,180.55,35364
218,29261.25698378043,25238.245831873664,8.718173375565145,7.990821784472885,2,36221.83616393443,45.11926919358571,61,9,9,191.089,35523
