candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
31,39382.33966484508,41979.55263255718,62.91845962835647,48.185837296920184,1,2517.8329980450626,56907.7617562532,17,6,5,97.17,503
33,38200.29311933594,44986.06698147564,40.70049018166515,36.339772585608614,1,2563.6112142857137,10.621395248530655,15,6,6,38.44,549
34,41281.00119179636,46896.79476725703,12.606403254937028,12.055947059560733,1,2566.1725833333335,22.23395237565862,42,7,6,89.134,551
37,39298.87291997342,42131.50552703827,64.46860973870619,58.76198427665238,1,2608.958026777848,812.0363858508173,12,6,6,80.47200000000001,594
39,41579.66670755217,46952.38406518234,17.66053145487731,15.21755386780007,1,2607.44181685407,683.5583739118317,30,7,6,97.559,592
40,35378.422718576796,37663.31273459872,18.513840799027992,22.99290329265416,1,2712.632999275741,54.54758480479255,42,7,6,91.477,698
41,36239.31684042271,38898.193998203926,24.62624620679071,23.604779964488507,1,2749.716983669175,301752.5668696183,23,7,5,70.538,735
43,39597.57897153751,45209.07467291476,6.08971334842202,10.950336797599432,1,2771.1533242005225,58.95101526787639,39,5,5,91.202,756
44,40654.73907921757,45811.25300935982,38.624263779705366,26.085620228841293,1,2741.6693209479017,228621.4522021954,17,6,5,92.458,727
51,41469.45611874726,46321.53796803271,20.69786309693548,22.837551987864394,1,2821.14074657342,136.8772871626372,31,8,8,90.381,806
53,40326.69779432177,40713.044814515735,21.49703380655861,8.854008176305527,1,2924.5796313503006,385.7205131046085,20,5,6,41.021,910
54,39656.34134412571,42874.68104565314,24.112669629915313,18.395412048728623,1,2961.855952380952,33.85672763485257,21,7,6,97.031,947
56,37833.361645638244,44344.79221754757,22.65467970244227,27.82912728026073,1,2943.5854000000004,12.975214990126334,12,5,7,42.894,929
58,40717.30321944925,46317.310222981294,22.798436451246346,34.066289660640926,1,2992.5142678767875,126584.5400432686,15,7,5,91.117,978
59,35625.09975229218,36930.95842844916,13.50459836325889,23.452002980601314,1,3070.1517499999995,23.211315929681803,13,5,5,82.052,1055
60,35819.291452505124,38203.46615556121,14.39035092918984,22.95370177697501,1,3094.460187615411,19412.914278561133,34,8,7,90.371,1079
61,40107.16416817678,41406.21074981094,32.35082051402297,19.56407514198358,1,3040.4091111111106,8.584782841289588,19,5,7,32.359,1025
62,39491.41594313763,41540.05311967907,15.377499366598386,22.503112256646155,1,3014.8964050507516,567.0091756364744,22,7,8,98.483,1000
63,39771.60221035718,43030.82933947435,26.576880565001083,46.9911057918564,1,3010.5153224780156,3472.324797966318,14,4,6,59.1,996
66,40782.04418873222,46341.692078592016,19.36109192674871,17.47923902834881,1,3038.5007074367763,2239.963327356441,41,8,7,96.619,1024
67,35306.014726368754,37247.33063342258,108.46416110079267,13.983098239177558,1,3194.1786774900006,300416.2254874078,15,6,6,95.193,1179
68,36225.36195429536,39220.77082772133,18.346678994703197,34.337340834164365,1,3157.1918250022936,134.92924550550586,9,5,5,50.393,1142
69,37799.036875840415,40836.31604284988,39.430507924500624,49.259011578666886,1,3145.6856514734986,13045.792885969793,20,8,8,82.538,1131
70,37503.28742516222,44618.49037911551,24.129601452999996,77.31455317201687,1,3163.7265789473686,32.043493397035796,20,8,6,97.35600000000001,1149
72,42239.58104781271,47043.32511592878,22.510603717309493,53.91925750589966,1,3155.777173913044,25.90114044602163,29,7,7,95.027,1141
73,36099.16982473725,37619.35672110166,20.304166767215456,16.21463243694713,1,3228.981633703847,12.18712829284857,24,6,8,96.93,1214
75,40041.27189812269,39984.57114689322,21.18944415228958,32.44931041417096,1,3236.14469873532,10.794568281416288,21,7,6,94.44500000000001,1221
76,37857.96384730069,40696.588482082065,13.139831116396397,19.173439244481386,1,3283.991964060136,63061.42359282085,18,7,6,89.397,1269
78,37602.52997912299,44956.85848799982,25.890090854592355,26.92601075108363,1,3214.7539443995806,46.63426201731503,29,7,7,91.35600000000001,1200
79,42063.330322149166,47141.67408132364,35.121254611595575,19.78937585339175,1,3212.2391406854217,19.540971725938338,15,4,6,89.751,1197
82,39743.99999905175,39085.33333311617,55.198295751412225,17.622313449176485,1,3342.4418372665996,1606.3479311169535,16,4,6,81.208,1327
83,37281.00741920585,39135.2157017857,28.542374958069846,25.924598285189184,1,3342.5899639682475,154164.8530061923,10,6,6,93.139,1328
84,40029.53552540687,39810.00557180217,16.150427978030148,73.88518898576744,1,3309.267696477483,1142.4701467713146,17,8,5,96.305,1294
87,39567.43997385201,45807.448227197376,18.000838272950986,17.996119569925174,1,3396.775402113854,9471.850566774088,9,4,4,64.531,1382
88,41439.13492242748,38514.08065412025,26.60473014267661,32.55107599251465,1,3426.6485346271625,405.608118159823,21,7,6,89.771,1412
92,39068.50795849155,44947.58002916635,27.294418627337276,42.91953880706677,1,3441.3888436977313,41.466242350651385,17,4,8,66.83200000000001,1426
93,39758.13852410024,45778.04297717239,22.581788383585124,22.28883491479841,1,3425.1175398694104,209.2132136408009,18,7,5,90.985,1410
94,36051.81865220104,37347.999029523955,15.057809716287064,12.960568376568188,1,3508.059193979478,223.59677091670562,31,7,7,96.632,1493
96,39868.76593673279,39555.196208198555,82.16427509451015,27.354194800198567,1,3580.7316857977303,207340.92345426898,15,6,7,46.44,1566
97,40241.456990506864,42298.97686390898,10.985348012504152,25.983524832466358,1,3530.8221026239326,213908.29379720005,13,7,4,71.072,1516
99,39060.85139078495,44888.74993434395,32.58605453547814,60.05433815727295,1,3545.397736525819,34.92372417181705,13,5,3,77.747,1530
100,39756.81654311279,45765.99929018834,15.563467684980406,11.182710493345303,1,3552.690666666667,28.36645400233644,40,6,8,92.60300000000001,1538
102,36650.000000056105,38587.796609748046,20.405753898448072,25.367363021763385,1,3758.413555555556,28.82645995960083,41,8,7,99.552,1743
103,40184.96940960251,39265.640612804316,27.137083838391476,9.990987279326434,1,3725.009034685185,1919.109445864704,21,4,6,94.257,1710
104,37162.83982534306,40256.88031756971,9.713674276749583,10.897086200388316,1,3773.2800000000007,31.48303034969792,12,4,4,82.798,1758
105,39875.02206025818,42968.53765842009,30.50161478959954,25.166140113814365,1,3716.6057271104587,43.83658797468875,14,6,6,87.41,1702
106,40539.91415777051,46581.2338069829,11.895967944603997,25.229322976194233,1,3753.4872983974597,223.40965014182936,13,6,5,45.071,1738
107,35672.10772992814,37953.18110315692,17.995800781209653,19.99512483099314,1,3831.9163421148714,1342.7298294399104,26,8,6,98.992,1817
108,36562.82566311664,38349.93450751178,52.5992879943002,20.85131228946105,1,3820.3284251461196,426.20498695906247,24,8,7,89.09,1805
109,39464.00000118284,39872.00000015812,47.754265108795586,23.197943559371357,1,3808.514258925233,28.878821619427146,12,4,4,52.308,1794
110,37157.995140715226,40235.30620662084,12.477628553105468,12.565703555798782,1,3811.107210704289,2615.8618373695044,35,6,6,90.837,1796
112,39871.289815241,42848.514785123116,15.958141078792728,145.7461942339756,1,3861.6961363636365,17.943758723237735,26,7,6,72.042,1847
113,39396.06585142982,45865.93611866494,30.999817303720988,40.553270547767674,1,3839.3507966880557,7.757868099729586,16,7,5,86.179,1824
114,35382.949782735755,37167.18117750327,12.06372940656933,15.40915471161945,1,3981.9331531105745,88.33325590247374,31,6,8,91.07000000000001,1967
116,36981.40074747228,38625.683066348756,8.520749584275228,24.03876542582235,1,3984.3315639334846,25.638327191459908,19,7,6,43.057,1969
118,41160.00000625578,46847.9999830382,215.83167513090166,256.385296378078,1,3987.4174444444443,20.397606886381435,9,5,4,58.532000000000004,1972
119,35573.74653307227,37057.07171254393,12.808411651069918,17.13016715553637,1,4034.3695477572114,2.2370339977229365,39,7,7,93.761,2019
120,35819.199752905806,38375.15786211378,71.15136720975273,27.21141782174797,1,4057.111478260869,30.419431960036068,29,6,6,97.07900000000001,2042
121,36958.85781260188,38580.56357959968,22.008425081330422,24.487526249272985,1,4010.0123222321113,18.92889489307656,21,7,6,56.054,1995
122,37219.54679234502,40239.2203923263,26.548854080314797,30.185760682870647,1,4014.7722319643344,393.92648871654274,29,7,8,96.337,2000
123,40112.175146540816,42745.10143474038,15.799040413977913,55.72854302157257,1,4045.5696752555773,4.656324462923126,20,5,4,56.725,2031
124,37571.964211986844,44318.44761162508,51.15180477221664,13.143764502080785,1,4034.7799957205093,324.98191996116026,24,8,6,91.639,2020
125,41134.87637545189,46793.14190680473,37.57040437805523,28.011966215780983,1,4057.2335889060596,0.8615136404941447,27,8,8,92.036,2042
126,42104.27326336284,47067.74999807261,20.682518034755386,20.61287226046837,1,4032.77025388425,3992.7683993102646,20,6,6,59.191,2018
127,35690.07607737416,37022.156468253495,13.038365490581757,10.244217031864391,1,4122.031976749565,2.250966582439806,39,7,7,89.596,2107
128,35700.41707990809,38364.8353013795,28.542865674592136,18.588327488021683,1,4108.610045825877,205.59321667610865,22,6,7,94.772,2094
129,37243.26037159165,39546.407525454626,14.094742301833104,29.627946333165287,1,4156.798414775073,58.77020206406842,14,7,6,90.292,2142
131,41224.00000075733,46923.99999989746,39.752998227796425,41.12933067426007,1,4137.303017978433,781.9981639519893,13,6,4,52.988,2122
137,38893.286049710856,44812.15796982056,11.72888474455423,17.936340251894315,1,4231.321484567986,32.47689496881821,17,5,6,90.632,2216
138,38084.95757393258,45105.22844894797,56.821458725967055,23.847595349291296,1,4257.278083333334,24.696515656593935,16,5,6,74.231,2242
139,37084.16058557204,38874.97944528173,19.771012116166965,54.714355982331746,1,4317.7613573033195,23.937911928846617,31,8,6,77.078,2303
141,37954.41683287692,40494.53834414255,31.315952171833686,44.75668977754162,1,4384.853356967387,450.9523812786457,27,7,7,66.452,2370
143,35629.58263032881,37957.88516677823,20.53470231940384,44.70041650097417,1,4431.611734669449,73.77273609715235,24,8,5,77.646,2417
144,39907.293541268824,42957.55381218922,18.45421374849647,14.996556655658074,1,4450.390847784738,1820.552848084786,33,6,6,90.364,2435
145,37811.20130173158,44328.54936126662,35.47761461584427,37.758801252578905,1,4424.222226326957,92.16453244488575,18,7,5,75.421,2409
146,35176.85029785102,37193.482438979816,26.991756303643353,11.822822827988732,1,4508.157229465061,4802.7779575577415,29,5,5,84.952,2493
147,35430.45252070131,37920.64241082995,14.577786936630762,17.305715910880306,1,4507.986667438398,1150.0062793968727,26,8,7,86.32600000000001,2493
148,36024.84061002285,38650.337390956665,47.988227501615874,49.1453888320366,1,4584.951396131963,50.41971254487196,24,6,7,96.339,2570
149,42008.79314514043,47136.59748927553,18.585486201672165,13.487880090811508,1,4516.738336813573,880.0158533187246,34,6,6,85.349,2502
150,37063.13120359296,38803.35501540417,15.3916115336388,47.347778137111135,1,4684.214093066262,2.807297308096916,17,4,4,48.847,2669
151,39605.53275062956,39302.83386472845,17.535653116459507,57.61795396164109,1,4671.215550440716,1371.427816869469,17,7,5,64.351,2656
152,40162.438007670346,42147.04908688302,23.06829344586742,25.51387395324975,1,4656.326970588234,20.208719145436604,59,7,7,88.449,2641
154,42349.42258853285,46934.70576695891,8.6317446600024,9.23273981281892,1,4629.051074917936,412.75417035677503,46,6,7,92.76,2614
155,36954.46950880712,47073.56568337274,30.041614415034186,41.69406129845562,1,4669.1607414605105,2229.1643281439424,20,6,8,98.295,2654
156,37058.86345143316,38809.9400189462,12.78159861882201,11.316029583002287,1,4740.632811953434,428.928016018129,32,5,7,94.647,2726
157,37727.53546044396,39869.24886359271,21.455561639426275,25.972103681175597,1,4737.9516725169615,0.9206393354903292,23,6,8,95.031,2723
158,40168.89798725127,42764.369550419055,14.702398947363587,10.696116864576407,1,4714.363680607735,124.72324675615774,19,4,5,92.985,2699
159,36404.26162810716,37811.21598098168,22.377777824456707,11.485339617171192,1,4859.403228694479,1921.4173352684572,34,7,6,61.708,2844
160,36853.933598812946,39693.30165083763,17.64130425919516,43.684264550520915,1,4817.763958245667,709.2063999144232,24,7,6,93.796,2803
164,40222.87392873968,40648.85992299588,23.43385278278629,16.396289535977793,1,4964.024214285714,20.74562569100342,21,6,6,67.208,2949
165,40386.96390882814,41837.33730744873,74.61446981997199,12.247445463363293,1,4933.54987990708,2691.6870087807574,28,6,6,87.97500000000001,2919
166,37669.02031852174,44364.395453519755,157.58048428953535,22.135192119200084,1,4922.969373484856,6.835541070192862,23,6,6,86.535,2908
167,41764.85716424551,46731.322033992044,16.910459731642078,142.13300396002353,1,4912.15454734134,391.2424778523503,49,8,7,93.19,2897
168,37270.243350374105,40373.30658171051,27.93568602723685,13.944472526859615,1,5062.324930100708,71.13706923725177,33,8,4,84.406,3047
171,42028.665219023445,47155.72225054208,281.61030021330913,14.228787383428292,1,5084.336504984533,118.68776131624853,16,4,6,45.95,3069
172,35493.64065288495,36957.08235679528,29.93858001959485,14.160747959149628,1,5151.741865594568,2484.5950587283587,27,7,7,69.833,3137
173,37762.17140915108,40471.040515007175,10.840088113155094,17.127346670242304,1,5166.928838526854,1300491.9163741125,19,6,5,82.117,3152
174,40305.56432330138,41199.76554668073,12.5372348901317,46.182819412884406,1,5125.956143162893,4.8416767167946615,24,5,5,82.903,3111
176,41998.5794891202,47152.37191417938,17.18833954978621,16.733347890616642,1,5149.810625,11.558423783517243,18,7,5,43.355000000000004,3135
180,39112.71237412769,44899.506995827964,9.252080079742246,30.126984381207155,1,5219.207851084617,9.820968460876626,15,4,4,89.711,3204
183,37589.429564537,44272.4110532995,24.459000706200964,37.14671497487436,1,5354.549590544038,1812.6993661644317,17,5,5,75.721,3340
184,38694.22927232229,44663.696052208434,21.63600723957134,17.412385281044426,1,5346.013960332822,51345.308338385235,10,7,5,80.498,3331
185,35327.92233612518,37453.44606724285,32.853897709512175,17.93939989944109,1,5419.073997853659,317759.02660340304,15,6,5,81.885,3404
186,35948.48231053722,38461.35636085873,19.972484233379944,31.61399722024243,1,5435.208858440657,1012.7025264049549,20,7,4,92.437,3420
187,37868.769566070325,40048.71729023739,42.250896793890874,17.33974161930088,1,5413.9009445536985,34707.57427327578,10,4,6,45.298,3399
189,39893.37164548316,45668.71584946046,13.914437154567995,8.924301215350512,1,5444.413684568827,72996092.48071674,40,7,8,94.855,3429
190,41061.14296166055,46588.460495219224,9.376664493821846,32.511639112590444,1,5454.598882437855,3.980255656246166,26,6,5,62.696,3440
192,35674.13036635178,38256.57527341047,12.010579366447612,22.362951612385057,1,5574.7094785407435,1272754.2232114142,18,6,5,82.711,3560
193,40154.47597360868,39247.79013482426,61.80884100017539,21.948930666448092,1,5563.200666666667,28.677460281939528,20,6,5,94.944,3548
194,38362.458512042664,44559.64227600442,15.944088557771106,39.05654157051562,1,5574.656,19.510684594173977,11,5,4,63.579,3560
195,39955.307094425414,45659.7146929513,38.31065402594053,24.152088951614786,1,5516.854375748437,239.02022690983583,10,4,5,84.921,3502
196,38319.45081838927,44562.116129947135,15.707799369841325,24.069704023546656,1,5647.592236456903,2015.7789684796523,21,7,7,97.217,3633
199,36273.30133325645,39144.560910660366,12.02024400787285,14.596185800503738,1,5771.812428571428,19.964194355017074,19,5,5,68.788,3757
200,37117.08056830107,40161.491823985554,11.594646251920299,21.386962983014296,1,5719.809436174846,554.5320423470978,21,5,4,93.25,3705
201,35050.66023546054,44558.0634981843,6.2396459739128085,5.9800920369580615,1,5777.825753376697,5485.527706906531,16,5,7,94.745,3763
203,38516.547839052866,45500.94484615948,49.364843287803836,16.297045288967094,1,5711.766407796629,73.30115709464854,23,7,7,92.73,3697
205,39465.2637572374,39315.5283445656,41.156642225258146,25.522161432178116,1,5868.944363636364,29.429049125196293,12,5,5,80.767,3854
206,37118.76324578357,40155.041966948615,20.112152563213144,16.09562225199464,1,5813.534346320946,4.221957368835855,21,6,5,92.355,3799
207,40312.235452864086,40925.53370644112,11.051628727879521,23.95327814991694,1,5838.023746451875,511.6198484345378,17,5,5,92.186,3823
208,37815.173351655656,45077.54904721757,28.74455769731558,22.017486168254898,1,5813.712192063243,700.9718755649218,27,7,6,79.977,3799
209,36499.65697890434,39239.847440741934,12.652928573007841,17.289347161786964,1,5952.250923076923,20.518554306778963,16,5,5,73.595,3937
212,37549.57940689697,44917.111735948376,13.55890434920649,24.805238895377606,1,5925.533972087098,0.007495637762103617,14,7,4,95.061,3911
213,38357.961492776245,45440.727592402895,44.39083413577033,12.578525643725808,1,5931.525856760342,63.3083525639731,32,8,6,93.465,3917
214,39018.717459371124,45694.26435342475,18.825862282358056,26.042528747935204,1,5969.6120952823385,6.779547316262625,27,4,6,49.332,3955
217,40276.00627374164,39819.028235784375,21.443901683568043,20.816768543707642,1,6012.084200340111,1098.0311760856996,15,4,5,86.566,3997
218,40060.39367802563,42714.73623011774,14.798953208936885,13.145711471403354,1,6059.042303030304,26.516983179435613,50,8,8,95.46300000000001,4044
219,38093.25319236836,45249.17399944861,24.487034672275918,21.577133017260124,1,6011.89847774139,174.200600379465,25,5,6,76.935,3997
220,41556.239583313174,46199.45219044811,21.671172821687172,23.9814309781109,1,6080.989540657067,569497.7548685587,12,4,4,90.27,4066
221,37220.60713180929,40383.40255222181,12.757427484422415,17.45777641069348,1,6164.219144196689,1839.1305951584022,26,6,6,92.661,4149
222,39451.85951536089,41694.93919140546,20.708406369735336,28.743279405235157,1,6160.569396164488,926.0003074495905,21,5,6,83.754,4146
223,41514.11806169438,46140.16597741567,14.224310113445249,18.2098363881262,1,6169.9881248777965,101103163.18126792,13,5,5,70.299,4155
224,36931.67347634438,38715.91491984055,48.14121887727622,23.658641768636294,1,6263.9317,21.83944214511903,10,5,6,84.046,4249
227,39593.06219429689,41240.0,62.78696634564735,294.563982026408,1,6217.862055857677,3942.373802147454,12,4,6,74.398,4203
230,38045.59997574367,40251.396119204524,10.109694729921447,13.663427194401825,1,6328.463796390805,24123.52554059783,41,6,6,90.586,4313
233,36438.41753716867,38872.223867471286,31.13841380783706,35.640511005358235,1,6417.8324062948595,206.44305639227633,14,6,6,56.488,4403
236,39528.11269100534,42399.331646878956,133.99783518404467,84.50707426070507,1,6430.467952322462,12958483.903340776,10,6,3,64.459,4415
238,34696.69856357306,46318.7487638304,23.96534423739414,14.694689037119726,1,6479.097084128352,8.541063379962475,18,8,7,93.438,4464
243,39329.33054554733,45263.26897465401,34.688676056671966,21.981753181026523,1,6544.18194117647,22.328745317798997,17,7,5,75.896,4529
244,34675.99999938146,46206.400001259324,37.43439827152965,44.003425395700575,1,6509.553971681919,402.7574604464596,34,7,8,97.483,4495
247,36690.4420149229,38287.34213660221,48.08581267340053,41.03631500362326,1,6657.823307692308,25.341232598230775,15,5,7,82.061,4643
249,34772.237934439865,45468.99876470579,48.05811367920264,31.872722686491276,1,6677.200235973629,5548.4815366348075,16,8,7,83.273,4662
250,34955.82336204147,37336.97100120265,14.377795941022402,20.997844706350854,1,6767.140428571429,25.582725239377098,15,5,6,80.488,4752
252,36713.48268478797,38297.468323080066,14.527997589002872,31.390592364323503,1,6741.017444354197,11.05325473110839,42,8,7,93.642,4726
255,36715.23580348023,38485.640776897206,20.722377793730136,14.059881857628936,1,6863.015464478699,2408.2327483587474,29,8,6,92.291,4848
257,38480.50927180088,44629.83431231601,43.416780472961136,20.943114504554398,1,6875.468408262124,792.8512920236213,26,7,6,74.706,4860
258,36381.052633528205,38073.777778655,48.18475351907661,32.40880058147312,1,6959.517416012153,2.727654864410144,18,5,7,92.534,4945
259,37380.476497085765,39353.682096002805,12.919060958356512,34.69916872791103,1,6977.339736313492,23.30962663111707,16,5,7,64.142,4962
265,37442.66667158999,39404.444445961555,47.51122040373038,37.32432059514112,1,7051.102686559446,15894.7471671138,24,8,6,95.473,5036
266,38980.336928924306,44795.877038670485,13.641030387728733,10.262627394657732,1,7020.8115743318085,405.1313419709604,29,7,7,95.792,5006
272,37276.985215362154,39240.0,20.87510940454678,314.27246689258266,1,7364.452461538462,28.486939999870213,14,4,5,84.551,5349
274,37390.76750706645,44705.26695554485,15.265221931667842,15.648894967222624,1,7357.937500000001,20.91615391324917,31,6,6,75.612,5343
277,39567.03748805985,41046.993626388685,9.648920331002378,17.916192727839537,1,7409.941493358208,36.20013435800208,29,8,6,98.492,5395
278,39870.31909470791,42846.21665014348,10.479270462331517,8.492378820708083,1,7420.739563576846,7.898985372222899,71,8,8,74.61,5406
279,38006.68285775117,44378.994325831016,28.69837394149554,18.34706763774998,1,7444.509724299978,507.9040468282503,31,6,7,94.321,5430
281,39813.58490561405,46171.20000005615,20.58987655629589,15.893612783611577,1,7420.466466553832,498.8161694893426,27,5,8,83.79,5405
282,42068.56695363961,47018.429759088496,29.98398759698752,24.11770753919849,1,7431.241500285577,31.497476690071515,28,8,7,60.978,5416
284,41625.05019055134,40067.11450130327,33.71587299357445,12.033665011717133,1,7519.890923167133,1191.3365074164199,26,6,8,86.924,5505
285,37919.09672806843,40575.58826037528,15.578017407644278,23.219672795605963,1,7506.635909283388,22335.64952978962,39,7,7,92.96000000000001,5492
286,39281.43181914752,42554.04445669228,26.210466888590773,32.98950881704924,1,7516.431134931322,38.742165513261185,16,6,6,52.232,5501
287,37854.15511410264,44457.18836810927,18.274621435651397,24.530742499494043,1,7516.168385687927,74.7418456135935,19,7,7,88.395,5501
291,39144.39081254657,45689.08517323258,19.965306367345054,39.26997333678337,1,7656.137929877751,1846.9329160360046,14,7,6,85.807,5641
295,39845.75607061753,39081.3145093081,36.753870187575274,25.298604289814808,1,7752.335270360869,0.5620837762151762,24,6,7,73.047,5737
298,39620.32184030952,39728.97203621351,11.202865172465156,29.18751726095591,1,7850.740461146161,440.049805936734,28,7,5,82.747,5836
301,42357.74128152085,46822.823558269505,19.941206526050316,14.58644429269639,1,7846.650830930887,1805.9306740867237,17,7,4,92.06700000000001,5832
302,35654.856431096116,36892.48078663819,11.635771487672928,8.433330370309996,1,7990.621626138235,25.39689152865874,16,6,5,83.145,5976
307,35599.80131284008,36824.23979926471,15.04379063685696,18.540639093888295,1,8048.43390494026,0.5624218190905206,20,7,7,98.548,6033
308,37631.613639705196,44480.45620366288,81.75762339144438,118.42320450003753,1,8069.462079537658,28947.717316492584,10,4,4,80.382,6054
310,41436.73139326037,46040.00000861252,26.498775011988457,311.996540785707,1,8051.05992364784,8146.89730510604,22,5,5,85.807,6036
311,36068.09085556597,37365.47595339273,17.171648708134764,33.48916548251252,1,8122.938007318964,250.718689796859,14,5,5,67.263,6108
315,37663.542736706986,44986.26136392711,25.555101215075773,37.73040606238436,1,8157.02757142857,29.00603233002781,16,5,5,81.791,6142
316,39144.57381912635,44964.94048725298,12.772052474051884,14.278288811399841,1,8148.389228450089,280.687875575292,18,7,7,57.797000000000004,6133
317,39787.999999965876,46034.666666679725,11.33076609531841,13.804561604620062,1,8114.283026605573,10098.738247257736,16,4,4,89.914,6099
318,41562.41394546131,46193.99980152014,96.63894600738308,21.349220718376962,1,8130.425956837873,3605.557176804884,14,3,7,71.119,6115
319,40504.00000838199,46536.00003827247,125.4344323298301,125.43455870321716,1,8164.101193005942,45.746935592033374,9,5,5,71.73,6149
321,39396.4933888761,42114.595723651786,16.575589065852743,16.049277529593425,1,8241.247062499999,19.768404397765437,22,6,6,90.162,6226
322,38627.91218766276,45105.825366390854,13.540557907282073,17.385158129990483,1,8241.562925857692,29198.604878932583,15,5,5,60.44,6227
324,41880.00000000013,46900.667974374155,315.92733920712806,17.573450329563606,1,8230.219204615845,4023.187900082131,17,4,4,82.66,6215
326,40242.962489174344,41416.68377349879,31.589129129015596,35.85297190084099,1,8378.181761904763,26.104600329671513,27,6,7,98.831,6363
327,39423.42871047497,42053.69478862624,19.66052770484658,26.780910170857297,1,8326.467718733295,16.71150291575972,15,6,5,29.736,6311
330,41997.51182615275,46948.80096777118,22.076833906693267,21.694855859548245,1,8313.304203594282,132.79139670697333,30,6,6,95.34400000000001,6298
333,41684.37975402379,47098.20554410158,246.90100207371466,15.253227043030357,1,8458.212181818179,26.695468504864742,25,7,7,85.766,6443
334,36006.410844001744,38583.836127934665,87.02875030149384,21.387823746759977,1,8513.451992626873,32178.822122878108,11,5,4,79.57300000000001,6498
336,38481.67490056721,45360.90580881763,9.318284208500488,19.884314674737357,1,8556.998795792075,12117.956322782036,21,7,6,79.151,6542
338,41588.77989557307,46634.41513325035,23.081685554056254,13.681905067621305,1,8523.981840512779,3676.643326272007,20,6,7,87.636,6509
345,35600.000000035776,46491.2000005234,9.352965011761603,28.194184966772088,1,8630.6419107549,113.45557970295609,9,5,3,42.353,6616
346,36704.90907468215,38278.84209604385,21.882024979363376,16.88070005888808,1,8718.119724724673,348.57994132650566,32,6,6,87.217,6703
349,39582.73710348303,42720.907569331794,12.504258938921842,50.772165858001,1,8734.568965027303,97.53693314459657,17,8,7,70.298,6720
350,41317.39223176267,43070.5856786989,22.882864398564223,30.92744945715259,1,8774.192642857142,22.22216414370082,17,5,7,72.789,6759
351,41223.55889253894,46885.170403869866,12.936940315477454,9.150227329756005,1,8788.671093874933,42.7194227701715,21,4,5,71.871,6774
352,36529.57573926843,39233.88520527394,14.920470720627394,21.817786185316322,1,8815.832240908352,780.6885222591634,11,5,5,71.845,6801
355,39436.000000396474,41268.44444494567,131.33573720131946,86.67979217370106,1,8810.736127986534,3030.2898009585624,12,6,5,35.672000000000004,6796
356,37628.00000145498,44228.79999146175,73.6207151755785,51.91074697775222,1,8860.22190909091,33.85688429646862,12,5,5,98.616,6845
359,35664.941383820355,37096.04160618331,46.265621987789885,24.47963003926617,1,8976.290500000001,21.978358400123625,15,7,6,63.754,6961
360,37949.60032676136,40676.78163787653,38.27320727589168,34.885725546469885,1,8935.387398555535,458.62986342671974,16,5,6,70.885,6920
